órgão,Subordinado a,Montante,Ano
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,56309,2012
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,70551,2013
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,18753,2014
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,9058,2015
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,10618,2016
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,453293,2017
HOSPITAL NAVAL_DE SALVADOR,Ministério da Defesa,5844,2011
HOSPITAL NAVAL_DE SALVADOR,Ministério da Defesa,7317,2012
HOSPITAL NAVAL_DE SALVADOR,Ministério da Defesa,24898,2013
HOSPITAL NAVAL_DE SALVADOR,Ministério da Defesa,5701,2014
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,8511,2012
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,25083,2014
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,10391,2015
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,6016,2016
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,10215,2012
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,45017,2013
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,19408,2014
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,5707,2015
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,21669,2016
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,3020,2017
HOSPITAL NAVAL DE BELEM,Ministério da Defesa,19574,2012
HOSPITAL NAVAL DE BELEM,Ministério da Defesa,18468,2013
HOSPITAL NAVAL DE BELEM,Ministério da Defesa,27198,2014
ESCOLA DE APRENDIZES-MARINHEIROS DE SC,Ministério da Defesa,2207,2017
CENTRO DE INTENDENCIA DA MARINHA EM RIO GRAND,Ministério da Defesa,1907,2013
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,2129,2011
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,2462,2012
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,2545,2013
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,6468,2014
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,18205,2016
CENTRO DE INTENDENCIA DA MARINHA EM MANAUS,Ministério da Defesa,15823,2011
CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,Ministério da Defesa,4521,2016
CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,Ministério da Defesa,29708,2017
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,296976,2011
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,155002,2012
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,126151,2013
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,195148,2014
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,188034,2015
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,223452,2016
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,910863,2017
HOSPITAL MILITAR DE AREA DE MANAUS,Ministério da Defesa,86838,2011
HOSPITAL MILITAR DE AREA DE MANAUS,Ministério da Defesa,124054,2012
HOSPITAL MILITAR DE AREA DE MANAUS,Ministério da Defesa,176684,2014
HOSPITAL MILITAR DE AREA DE MANAUS,Ministério da Defesa,6528,2015
HOSPITAL MILITAR DE AREA DE MANAUS,Ministério da Defesa,36368,2016
HOSPITAL MILITAR DE AREA DE MANAUS,Ministério da Defesa,98731,2017
COLEGIO MILITAR DE FORTALEZA,Ministério da Defesa,334,2011
COLEGIO MILITAR DE FORTALEZA,Ministério da Defesa,2174,2014
COLEGIO MILITAR DE FORTALEZA,Ministério da Defesa,719,2016
COLEGIO MILITAR DE FORTALEZA,Ministério da Defesa,2674,2017
COLEGIO  MILITAR DE BRASILIA,Ministério da Defesa,466,2012
COLEGIO  MILITAR DE BRASILIA,Ministério da Defesa,444,2016
PREFEITURA MILITAR DE BRASILIA,Ministério da Defesa,525,2014
24 BATALHAO DE CACADORES,Ministério da Defesa,2198,2014
17 BATALHAO LOGISTICO,Ministério da Defesa,230,2015
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,32614,2011
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,34617,2012
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,51324,2013
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,49938,2014
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,13598,2015
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,24591,2016
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,196755,2017
36 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,788,2016
COMANDO DA 9A.REGIAO MILITAR,Ministério da Defesa,153,2013
2 BATALHAO DE INFANTARIA DE SELVA,Ministério da Defesa,1777,2017
53 BATALHAO DE INFANTARIA DE SELVA,Ministério da Defesa,1157,2015
30 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,1365,2011
5 BATALHAO LOGISTICO,Ministério da Defesa,702,2011
COMANDO 5 REGIAO MILITAR/5 DIVISAO  EXERCITO,Ministério da Defesa,1859,2014
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,96977,2011
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,48858,2012
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,39906,2013
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,85046,2014
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,201442,2015
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,79025,2016
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,666002,2017
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,36870,2011
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,68676,2012
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,7224,2013
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,29319,2014
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,41780,2015
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,23251,2016
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,164206,2017
COMANDO 11 BRIGADA INFANTARIA LEVE (GLO),Ministério da Defesa,4347,2011
COMANDO 11 BRIGADA INFANTARIA LEVE (GLO),Ministério da Defesa,21893,2017
2 GRUPO DE ARTILHARIA DE CAMPANHA LEVE,Ministério da Defesa,381,2014
2 GRUPO DE ARTILHARIA DE CAMPANHA LEVE,Ministério da Defesa,3429,2017
HOSPITAL MILITAR DE AREA DE SAO PAULO,Ministério da Defesa,4473,2011
HOSPITAL MILITAR DE AREA DE SAO PAULO,Ministério da Defesa,62139,2012
HOSPITAL MILITAR DE AREA DE SAO PAULO,Ministério da Defesa,77754,2013
HOSPITAL MILITAR DE AREA DE SAO PAULO,Ministério da Defesa,36025,2014
HOSPITAL MILITAR DE AREA DE SAO PAULO,Ministério da Defesa,21472,2015
HOSPITAL MILITAR DE AREA DE SAO PAULO,Ministério da Defesa,63703,2016
HOSPITAL MILITAR DE AREA DE SAO PAULO,Ministério da Defesa,93170,2017
20 REGIMENTO DE CAVALARIA BLINDADO,Ministério da Defesa,59,2012
20 REGIMENTO DE CAVALARIA BLINDADO,Ministério da Defesa,948,2014
20 REGIMENTO DE CAVALARIA BLINDADO,Ministério da Defesa,148,2015
20 REGIMENTO DE CAVALARIA BLINDADO,Ministério da Defesa,674,2017
BASE DE AVIACAO DE TAUBATE,Ministério da Defesa,653,2016
15 BATALHAO LOGISTICO,Ministério da Defesa,636,2012
COLEGIO NAVAL,Ministério da Defesa,2203,2015
DIRETORIA DE SAUDE DA MARINHA,Ministério da Defesa,70177,2011
DIRETORIA DE SAUDE DA MARINHA,Ministério da Defesa,10120,2012
POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,Ministério da Defesa,9600,2011
POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,Ministério da Defesa,5777,2012
POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,Ministério da Defesa,10280,2013
POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,Ministério da Defesa,5876,2014
POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,Ministério da Defesa,3918,2015
POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,Ministério da Defesa,11303,2016
POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,Ministério da Defesa,49772,2017
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,151141,2011
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,337732,2012
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,251708,2013
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,232914,2014
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,355582,2015
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,272991,2016
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,1358931,2017
LABORATORIO FARMACEUTICO DA MARINHA,Ministério da Defesa,291971,2011
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,530241,2011
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,313738,2012
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,389357,2013
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,463529,2014
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,1286133,2015
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,203550,2016
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,1148512,2017
ESCOLA DE APRENDIZES-MARINHEIROS DO CEARA,Ministério da Defesa,1075,2011
HOSPITAL NAVAL DE BELEM,Ministério da Defesa,23552,2011
HOSPITAL NAVAL DE BELEM,Ministério da Defesa,19537,2012
HOSPITAL NAVAL DE BELEM,Ministério da Defesa,10081,2013
HOSPITAL NAVAL DE BELEM,Ministério da Defesa,92770,2015
HOSPITAL NAVAL DE BELEM,Ministério da Defesa,13642,2016
HOSPITAL NAVAL DE BELEM,Ministério da Defesa,241243,2017
ESCOLA DE APRENDIZES-MARINHEIROS DE SC,Ministério da Defesa,8519,2017
CENTRO DE INTENDENCIA DA MARINHA EM RIO GRAND,Ministério da Defesa,29190,2011
CENTRO DE INTENDENCIA DA MARINHA EM RIO GRAND,Ministério da Defesa,7206,2012
CENTRO DE INTENDENCIA DA MARINHA EM RIO GRAND,Ministério da Defesa,2775,2013
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,15292,2011
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,28839,2012
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,3931,2013
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,13506,2014
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,3081,2015
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,12653,2016
CENTRO DE INTENDENCIA DA MARINHA EM MANAUS,Ministério da Defesa,18637,2011
INSTITUTO DE BIOFISICA DA UFRJ,Ministério da Educação,11205,2012
INSTITUTO DE NEUROL. DEOLINDO COUTO DA UFRJ,Ministério da Educação,1487,2015
INSTITUTO DE NEUROL. DEOLINDO COUTO DA UFRJ,Ministério da Educação,4507,2016
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,66644,2011
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,201493,2012
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,302759,2013
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,226111,2014
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,203061,2015
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,270751,2016
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,1617721,2017
CASA GERONTOLOGICA DA AER. BRIG.EDUARDO GOMES,Ministério da Defesa,134,2011
CASA GERONTOLOGICA DA AER. BRIG.EDUARDO GOMES,Ministério da Defesa,3754,2013
4 COMPANHIA DE COMUNICACOES,Ministério da Defesa,94,2014
BASE ADMINISTRATIVA DO C COM G E EX,Ministério da Defesa,1562,2014
BASE ADMINISTRATIVA DO C COM G E EX,Ministério da Defesa,1280,2015
BASE ADMINISTRATIVA DO C COM G E EX,Ministério da Defesa,2432,2016
HOSPITAL CENTRAL_DA MARINHA,Ministério da Defesa,1501,2015
HOSPITAL NAVAL DE BRASILIA,Ministério da Defesa,14224,2013
HOSPITAL NAVAL DE BRASILIA,Ministério da Defesa,11012,2014
HOSPITAL NAVAL DE BRASILIA,Ministério da Defesa,25464,2017
COMANDO DE FRONTEIRA ACRE/4 BIS,Ministério da Defesa,5018,2011
59  BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,250,2014
59  BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,10060,2017
CENTRO DE INSTRUCAO DE GUERRA NA SELVA,Ministério da Defesa,9426,2017
COMANDO 12 REGIAO MILITAR,Ministério da Defesa,116,2012
COMANDO DO COMANDO MILITAR DA AMAZONIA,Ministério da Defesa,2097,2016
COMANDO DO COMANDO MILITAR DA AMAZONIA,Ministério da Defesa,41,2017
12. BATALHAO DE SUPRIMENTO,Ministério da Defesa,5036,2017
HOSPITAL DE GUARNICAO DE TABATINGA,Ministério da Defesa,74251,2011
HOSPITAL DE GUARNICAO DE TABATINGA,Ministério da Defesa,54819,2012
HOSPITAL DE GUARNICAO DE TABATINGA,Ministério da Defesa,45852,2016
HOSPITAL DE GUARNICAO DE TABATINGA,Ministério da Defesa,282929,2017
10. COMPANHIA DE ENGENHARIA DE COMBATE,Ministério da Defesa,653,2016
35 BATALHAO DE INFANTARIA,Ministério da Defesa,1595,2012
35 BATALHAO DE INFANTARIA,Ministério da Defesa,1870,2017
COMANDO 6 REGIAO MILITAR,Ministério da Defesa,1274,2016
HOSPITAL GERAL DE SALVADOR,Ministério da Defesa,51377,2011
HOSPITAL GERAL DE SALVADOR,Ministério da Defesa,62599,2012
HOSPITAL GERAL DE SALVADOR,Ministério da Defesa,28798,2013
HOSPITAL GERAL DE SALVADOR,Ministério da Defesa,26510,2014
HOSPITAL GERAL DE SALVADOR,Ministério da Defesa,10111,2015
HOSPITAL GERAL DE SALVADOR,Ministério da Defesa,39831,2016
HOSPITAL GERAL DE SALVADOR,Ministério da Defesa,390177,2017
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,76528,2011
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,119376,2012
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,82640,2013
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,96078,2014
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,13853,2015
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,50194,2016
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,78550,2017
32 GRUPO DE ARTILHARIA DE CAMPANHA,Ministério da Defesa,380,2016
BATALHAO DE GUARDA PRESIDENCIAL,Ministério da Defesa,1175,2012
BATALHAO DE GUARDA PRESIDENCIAL,Ministério da Defesa,1219,2016
BATALHAO DE POLICIA DO EXERCITO DE BRASILIA,Ministério da Defesa,11314,2013
COLEGIO MILITAR DE CAMPO GRANDE,Ministério da Defesa,243,2017
HOSPITAL MILITAR DE AREA DE BRASILIA,Ministério da Defesa,39830,2011
HOSPITAL MILITAR DE AREA DE BRASILIA,Ministério da Defesa,186941,2012
HOSPITAL MILITAR DE AREA DE BRASILIA,Ministério da Defesa,181261,2013
HOSPITAL MILITAR DE AREA DE BRASILIA,Ministério da Defesa,46062,2014
HOSPITAL MILITAR DE AREA DE BRASILIA,Ministério da Defesa,99004,2015
HOSPITAL MILITAR DE AREA DE BRASILIA,Ministério da Defesa,28733,2016
HOSPITAL MILITAR DE AREA DE BRASILIA,Ministério da Defesa,34339,2017
38  BATALHAO DE INFANTARIA,Ministério da Defesa,4708,2011
38  BATALHAO DE INFANTARIA,Ministério da Defesa,3216,2012
38  BATALHAO DE INFANTARIA,Ministério da Defesa,4741,2014
38  BATALHAO DE INFANTARIA,Ministério da Defesa,305,2015
38  BATALHAO DE INFANTARIA,Ministério da Defesa,841,2016
38  BATALHAO DE INFANTARIA,Ministério da Defesa,5972,2017
BASE ADMINISTRATIVA DA BDA DE OP.ESPECIAISS,Ministério da Defesa,8376,2016
BASE ADMINISTRATIVA DA BDA DE OP.ESPECIAISS,Ministério da Defesa,36558,2017
COMANDO DA 3A BDA DE INFANTARIA   MOTORIZADA,Ministério da Defesa,1490,2013
11 BATALAHO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,2026,2011
11 BATALAHO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,895,2014
COMANDO DA 4 REGIÃO MILITAR,Ministério da Defesa,2592,2013
COMANDO DA 4 REGIÃO MILITAR,Ministério da Defesa,2527,2015
17 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,299,2011
17 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,2466,2013
9 BATALHAO DE ENGENHARIA DE COMBATE,Ministério da Defesa,748,2011
9 BATALHAO DE ENGENHARIA DE COMBATE,Ministério da Defesa,10000,2012
9 BATALHAO DE ENGENHARIA DE COMBATE,Ministério da Defesa,714,2016
10 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,336,2011
10 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,929,2013
10 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,2966,2014
HOSPITAL DE GUARNICAO DE JOAO PESSOA,Ministério da Defesa,12091,2011
HOSPITAL DE GUARNICAO DE JOAO PESSOA,Ministério da Defesa,34922,2012
HOSPITAL DE GUARNICAO DE JOAO PESSOA,Ministério da Defesa,29059,2013
HOSPITAL DE GUARNICAO DE JOAO PESSOA,Ministério da Defesa,17615,2014
HOSPITAL DE GUARNICAO DE JOAO PESSOA,Ministério da Defesa,4041,2015
HOSPITAL DE GUARNICAO DE JOAO PESSOA,Ministério da Defesa,19259,2016
HOSPITAL DE GUARNICAO DE JOAO PESSOA,Ministério da Defesa,52846,2017
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,64624,2011
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,18190,2012
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,67845,2013
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,57044,2014
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,8047,2015
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,37746,2016
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,306893,2017
3A.COMPANHIA DE FRONTEIRA E FORTE COIMBRA,Ministério da Defesa,148,2014
COMANDO 4 BRIGADA DE CAVALARIA MECANIZADA,Ministério da Defesa,1204,2011
2 COMPANHIA DE FRONTEIRA,Ministério da Defesa,424,2014
2 COMPANHIA DE FRONTEIRA,Ministério da Defesa,35057,2017
HOSPITAL GERAL DE BELEM,Ministério da Defesa,46736,2011
HOSPITAL GERAL DE BELEM,Ministério da Defesa,37310,2012
HOSPITAL GERAL DE BELEM,Ministério da Defesa,58053,2013
HOSPITAL GERAL DE BELEM,Ministério da Defesa,46243,2014
HOSPITAL GERAL DE BELEM,Ministério da Defesa,56585,2015
HOSPITAL GERAL DE BELEM,Ministério da Defesa,27230,2016
HOSPITAL GERAL DE BELEM,Ministério da Defesa,264709,2017
HOSPITAL DA GUARNICAO DE MARABA,Ministério da Defesa,40692,2011
HOSPITAL DA GUARNICAO DE MARABA,Ministério da Defesa,91891,2012
HOSPITAL DA GUARNICAO DE MARABA,Ministério da Defesa,75263,2013
HOSPITAL DA GUARNICAO DE MARABA,Ministério da Defesa,61345,2014
HOSPITAL DA GUARNICAO DE MARABA,Ministério da Defesa,172369,2017
4 BATALHAO DE POLICIA DO EXERCITO,Ministério da Defesa,567,2014
72 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,2030,2013
COMANDO 7 REGIAO MILITAR/7 DIV DE EXERCITO,Ministério da Defesa,3227,2017
COMANDO DO COMANDO MILITAR DO NORDESTE,Ministério da Defesa,1284,2014
COMANDO DO COMANDO MILITAR DO NORDESTE,Ministério da Defesa,687,2016
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,59471,2011
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,105059,2012
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,60487,2013
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,120619,2014
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,96179,2015
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,44091,2016
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,381626,2017
3 BATALHAO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,1390,2015
2 BATALHAO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,1097,2012
2 BATALHAO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,11819,2013
33 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,1485,2012
CENTRO DE RECUPERACAO DE ITATIAIA,Ministério da Defesa,10548,2011
CENTRO DE RECUPERACAO DE ITATIAIA,Ministério da Defesa,3704,2012
CENTRO DE RECUPERACAO DE ITATIAIA,Ministério da Defesa,2294,2013
CENTRO DE RECUPERACAO DE ITATIAIA,Ministério da Defesa,4417,2014
CENTRO DE RECUPERACAO DE ITATIAIA,Ministério da Defesa,1783,2015
CENTRO DE RECUPERACAO DE ITATIAIA,Ministério da Defesa,19216,2016
POLICLINICA MILITAR DE NITEROI,Ministério da Defesa,6345,2011
POLICLINICA MILITAR DE NITEROI,Ministério da Defesa,2309,2012
POLICLINICA MILITAR DE NITEROI,Ministério da Defesa,1744,2013
POLICLINICA MILITAR DE NITEROI,Ministério da Defesa,1090,2014
POLICLINICA MILITAR DE NITEROI,Ministério da Defesa,1838,2016
1 BATALHAO DE COMUNICACOES DIVISIONARIO,Ministério da Defesa,4930,2011
1 BATALHAO DE COMUNICACOES DIVISIONARIO,Ministério da Defesa,7936,2012
1 BATALHAO DE COMUNICACOES DIVISIONARIO,Ministério da Defesa,564,2013
1 BATALHAO DE COMUNICACOES DIVISIONARIO,Ministério da Defesa,617,2014
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,23951,2011
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,46128,2013
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,23058,2015
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,123369,2016
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,101586,2017
1 BATALHAO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,1023,2017
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,3220,2011
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,22505,2012
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,7634,2013
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,96214,2014
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,21321,2015
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,48175,2016
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,324939,2017
COMANDO DE FRONTEIRA RONDONIA/6 BIS,Ministério da Defesa,1168,2011
COMANDO DE FRONTEIRA RONDONIA/6 BIS,Ministério da Defesa,9282,2013
COMANDO DE FRONTEIRA RONDONIA/6 BIS,Ministério da Defesa,393,2014
COMANDO DE FRONTEIRA RONDONIA/6 BIS,Ministério da Defesa,4178,2016
5 BATALHAO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,417,2011
COMANDO DA 17 BRIGADA DE INFANTARIA DE SELVA,Ministério da Defesa,2941,2017
HOSPITAL DE GUARNICAO DE PORTO VELHO,Ministério da Defesa,28055,2011
HOSPITAL DE GUARNICAO DE PORTO VELHO,Ministério da Defesa,66708,2012
HOSPITAL DE GUARNICAO DE PORTO VELHO,Ministério da Defesa,16593,2013
HOSPITAL DE GUARNICAO DE PORTO VELHO,Ministério da Defesa,25753,2014
HOSPITAL DE GUARNICAO DE PORTO VELHO,Ministério da Defesa,8787,2015
HOSPITAL DE GUARNICAO DE PORTO VELHO,Ministério da Defesa,36210,2016
HOSPITAL DE GUARNICAO DE PORTO VELHO,Ministério da Defesa,10217,2017
6 REGIMENTO DE CAVALARIA BLINDADO,Ministério da Defesa,4,2016
HOSPITAL DA GUARNICAO DE ALEGRETE,Ministério da Defesa,39178,2011
HOSPITAL DA GUARNICAO DE ALEGRETE,Ministério da Defesa,49692,2012
HOSPITAL DA GUARNICAO DE ALEGRETE,Ministério da Defesa,71739,2013
HOSPITAL DA GUARNICAO DE ALEGRETE,Ministério da Defesa,57774,2014
HOSPITAL DA GUARNICAO DE ALEGRETE,Ministério da Defesa,24911,2015
HOSPITAL DA GUARNICAO DE ALEGRETE,Ministério da Defesa,60660,2016
HOSPITAL DA GUARNICAO DE ALEGRETE,Ministério da Defesa,42580,2017
6 BATALHAO DE COMUNICACAO DIVISIONARIO,Ministério da Defesa,432,2014
6 BATALHAO DE COMUNICACAO DIVISIONARIO,Ministério da Defesa,396,2015
6 BATALHAO DE COMUNICACAO DIVISIONARIO,Ministério da Defesa,317,2016
3 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,897,2012
HOSPITAL DE GUARNICAO DE BAGE,Ministério da Defesa,8843,2011
HOSPITAL DE GUARNICAO DE BAGE,Ministério da Defesa,13450,2012
HOSPITAL DE GUARNICAO DE BAGE,Ministério da Defesa,529,2013
HOSPITAL DE GUARNICAO DE BAGE,Ministério da Defesa,25594,2014
HOSPITAL DE GUARNICAO DE BAGE,Ministério da Defesa,3568,2015
HOSPITAL DE GUARNICAO DE BAGE,Ministério da Defesa,9413,2016
HOSPITAL DE GUARNICAO DE BAGE,Ministério da Defesa,3875,2017
COMANDO DE ARTILHARIA DIVISIONARIA/3,Ministério da Defesa,2467,2011
COMANDO DE ARTILHARIA DIVISIONARIA/3,Ministério da Defesa,1420,2012
COMANDO DE ARTILHARIA DIVISIONARIA/3,Ministério da Defesa,617,2014
COMANDO DE ARTILHARIA DIVISIONARIA/3,Ministério da Defesa,1088,2016
1 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,1919,2014
1 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,1473,2017
3 BATALHAO DE COMUNICACOES DO EXERCITO,Ministério da Defesa,197,2012
CMDO DA 3 REGIAO MILITAR,Ministério da Defesa,459,2013
POLICLINICA MILITAR DE PORTO ALEGRE,Ministério da Defesa,14319,2011
POLICLINICA MILITAR DE PORTO ALEGRE,Ministério da Defesa,7842,2012
POLICLINICA MILITAR DE PORTO ALEGRE,Ministério da Defesa,7520,2013
POLICLINICA MILITAR DE PORTO ALEGRE,Ministério da Defesa,883,2014
POLICLINICA MILITAR DE PORTO ALEGRE,Ministério da Defesa,24122,2015
POLICLINICA MILITAR DE PORTO ALEGRE,Ministério da Defesa,2765,2016
